년월,시군구명,성별코드,가맹점업종명,총결제금액
May-19,오산시,M,직물,33000
May-19,오산시,M,건축자재,37000
May-19,오산시,M,유통업 비영리,48110
May-19,오산시,M,농업,79300
May-19,오산시,M,광학제품,90000
May-19,오산시,M,자동차정비 유지,104094
May-19,오산시,M,주방용구,116400
May-19,오산시,M,기타,125000
May-19,오산시,M,건강식품,163000
May-19,오산시,M,수리서비스,225190
May-19,오산시,M,레저업소,246300
May-19,오산시,M,서적문구,393090
May-19,오산시,M,문화.취미,534400
May-19,오산시,M,병원,555500
May-19,오산시,M,의류,815800
May-19,오산시,M,신변잡화,862570
May-19,오산시,M,회원제형태,901300
May-19,오산시,M,연료판매점,1008000
May-19,오산시,M,레져용품,1019300
May-19,오산시,M,보건위생,1231600
May-19,오산시,M,약국,1270260
May-19,오산시,M,학원,2040000
May-19,오산시,M,의원,2379600
May-19,오산시,M,음료식품,6569480
May-19,오산시,M,유통업 영리,7329790
May-19,오산시,M,일반휴게음식,19596270
May-19,용인시 기흥구,F,건축자재,10000
May-19,용인시 기흥구,F,연료판매점,50323
May-19,용인시 기흥구,F,문화.취미,133550
May-19,용인시 기흥구,F,신변잡화,134500
May-19,용인시 기흥구,F,용역 서비스,137900
May-19,용인시 기흥구,F,서적문구,258020
May-19,용인시 기흥구,F,자동차정비 유지,366900
May-19,용인시 기흥구,F,수리서비스,381850
May-19,용인시 기흥구,F,의류,494900
May-19,용인시 기흥구,F,기타,820200
May-19,용인시 기흥구,F,병원,826530
May-19,용인시 기흥구,F,회원제형태,845000
May-19,용인시 기흥구,F,레져용품,1124800
May-19,용인시 기흥구,F,레저업소,1733500
May-19,용인시 기흥구,F,약국,1817720
May-19,용인시 기흥구,F,유통업 영리,2844190
May-19,용인시 기흥구,F,기타의료기관,3102490
May-19,용인시 기흥구,F,보건위생,3720290
May-19,용인시 기흥구,F,의원,3900400
May-19,용인시 기흥구,F,음료식품,4276970
May-19,용인시 기흥구,F,학원,16700260
May-19,용인시 기흥구,F,일반휴게음식,21909620
May-19,용인시 기흥구,M,기타,9350
May-19,용인시 기흥구,M,자동차판매,15000
May-19,용인시 기흥구,M,용역 서비스,15000
May-19,용인시 기흥구,M,레져용품,15000
May-19,용인시 기흥구,M,숙박업,60000
May-19,용인시 기흥구,M,건축자재,168000
May-19,용인시 기흥구,M,문화.취미,195000
May-19,용인시 기흥구,M,서적문구,203000
May-19,용인시 기흥구,M,신변잡화,294750
May-19,용인시 기흥구,M,연료판매점,336129
May-19,용인시 기흥구,M,의류,545600
May-19,용인시 기흥구,M,자동차정비 유지,627500
May-19,용인시 기흥구,M,수리서비스,634060
May-19,용인시 기흥구,M,레저업소,884900
May-19,용인시 기흥구,M,약국,1089500
May-19,용인시 기흥구,M,보건위생,1350430
May-19,용인시 기흥구,M,회원제형태,1422500
May-19,용인시 기흥구,M,병원,1623300
May-19,용인시 기흥구,M,의원,1998100
May-19,용인시 기흥구,M,음료식품,2363488
May-19,용인시 기흥구,M,유통업 영리,2724180
May-19,용인시 기흥구,M,기타의료기관,3931510
May-19,용인시 기흥구,M,학원,8779500
May-19,용인시 기흥구,M,일반휴게음식,21405780
May-19,용인시 수지구,F,사무통신,1000
May-19,용인시 수지구,F,용역 서비스,3500
May-19,용인시 수지구,F,광학제품,50000
May-19,용인시 수지구,F,문화.취미,63000
May-19,용인시 수지구,F,신변잡화,85900
May-19,용인시 수지구,F,의류,103000
May-19,용인시 수지구,F,건축자재,128000
May-19,용인시 수지구,F,직물,164800
May-19,용인시 수지구,F,자동차정비 유지,230000
May-19,용인시 수지구,F,레저업소,510600
May-19,용인시 수지구,F,수리서비스,709740
May-19,용인시 수지구,F,건강식품,722000
May-19,용인시 수지구,F,레져용품,828900
May-19,용인시 수지구,F,약국,1277010
May-19,용인시 수지구,F,유통업 영리,1292620
May-19,용인시 수지구,F,병원,1352670
May-19,용인시 수지구,F,서적문구,1476190
May-19,용인시 수지구,F,회원제형태,1604500
May-19,용인시 수지구,F,음료식품,2293430
May-19,용인시 수지구,F,보건위생,2390100
May-19,용인시 수지구,F,기타의료기관,3015000
May-19,용인시 수지구,F,의원,3283240
May-19,용인시 수지구,F,학원,9546300
May-19,용인시 수지구,F,일반휴게음식,13503580
May-19,용인시 수지구,M,신변잡화,16000
May-19,용인시 수지구,M,숙박업,25000
May-19,용인시 수지구,M,연료판매점,42000
May-19,용인시 수지구,M,병원,89200
May-19,용인시 수지구,M,광학제품,90000
May-19,용인시 수지구,M,문화.취미,94600
May-19,용인시 수지구,M,기타,99000
May-19,용인시 수지구,M,서적문구,166150
May-19,용인시 수지구,M,건축자재,178100
May-19,용인시 수지구,M,수리서비스,179020
May-19,용인시 수지구,M,건강식품,259700
May-19,용인시 수지구,M,자동차정비 유지,476900
May-19,용인시 수지구,M,약국,804090
May-19,용인시 수지구,M,레져용품,847000
May-19,용인시 수지구,M,레저업소,1090300
May-19,용인시 수지구,M,회원제형태,1128000
May-19,용인시 수지구,M,음료식품,1772110
May-19,용인시 수지구,M,유통업 영리,1939880
May-19,용인시 수지구,M,기타의료기관,2135600
May-19,용인시 수지구,M,의원,2627210
May-19,용인시 수지구,M,보건위생,3588000
May-19,용인시 수지구,M,학원,3616300
May-19,용인시 수지구,M,일반휴게음식,14881210
May-19,용인시 처인구,F,사무통신,5000
May-19,용인시 처인구,F,병원,5300
May-19,용인시 처인구,F,전기제품,10000
May-19,용인시 처인구,F,기타,10000
May-19,용인시 처인구,F,건축자재,26000
May-19,용인시 처인구,F,직물,35000
May-19,용인시 처인구,F,자동차정비 유지,42000
May-19,용인시 처인구,F,광학제품,55000
May-19,용인시 처인구,F,레저업소,74200
May-19,용인시 처인구,F,기타의료기관,78000
May-19,용인시 처인구,F,서적문구,131770
May-19,용인시 처인구,F,수리서비스,132900
May-19,용인시 처인구,F,건강식품,142100
May-19,용인시 처인구,F,연료판매점,190000
May-19,용인시 처인구,F,문화.취미,261100
May-19,용인시 처인구,F,신변잡화,286200
May-19,용인시 처인구,F,회원제형태,350000
May-19,용인시 처인구,F,레져용품,672700
May-19,용인시 처인구,F,약국,787070
May-19,용인시 처인구,F,의류,1000400
May-19,용인시 처인구,F,유통업 영리,1638830
May-19,용인시 처인구,F,학원,2112500
May-19,용인시 처인구,F,음료식품,2179138
May-19,용인시 처인구,F,보건위생,2236700
May-19,용인시 처인구,F,의원,3204450
May-19,용인시 처인구,F,일반휴게음식,16602050
May-19,용인시 처인구,M,용역 서비스,1000
May-19,용인시 처인구,M,사무통신,5000
May-19,용인시 처인구,M,숙박업,27000
May-19,용인시 처인구,M,자동차정비 유지,64510
May-19,용인시 처인구,M,광학제품,65000
May-19,용인시 처인구,M,농업,67000
May-19,용인시 처인구,M,수리서비스,71790
May-19,용인시 처인구,M,서적문구,153720
May-19,용인시 처인구,M,기타의료기관,169000
May-19,용인시 처인구,M,신변잡화,186800
May-19,용인시 처인구,M,회원제형태,193000
May-19,용인시 처인구,M,건축자재,295500
May-19,용인시 처인구,M,의류,319500
May-19,용인시 처인구,M,문화.취미,408000
May-19,용인시 처인구,M,약국,440110
May-19,용인시 처인구,M,연료판매점,896366
May-19,용인시 처인구,M,보건위생,1132220
May-19,용인시 처인구,M,레저업소,1177400
May-19,용인시 처인구,M,레져용품,1211650
May-19,용인시 처인구,M,음료식품,1700086
May-19,용인시 처인구,M,병원,1856200
May-19,용인시 처인구,M,의원,1897380
May-19,용인시 처인구,M,유통업 영리,2254430
May-19,용인시 처인구,M,학원,2980300
May-19,용인시 처인구,M,일반휴게음식,18382390
May-19,의정부시,F,건축자재,6000
May-19,의정부시,F,주방용구,18000
May-19,의정부시,F,용역 서비스,20600
May-19,의정부시,F,사무통신,106500
May-19,의정부시,F,가구,116000
May-19,의정부시,F,광학제품,124000
May-19,의정부시,F,연료판매점,207890
May-19,의정부시,F,건강식품,213000
May-19,의정부시,F,직물,291000
May-19,의정부시,F,서적문구,434100
May-19,의정부시,F,기타의료기관,456200
May-19,의정부시,F,레져용품,690600
May-19,의정부시,F,수리서비스,741650
May-19,의정부시,F,문화.취미,820800
May-19,의정부시,F,자동차정비 유지,890500
May-19,의정부시,F,신변잡화,1202280
May-19,의정부시,F,약국,1603970
May-19,의정부시,F,레저업소,1971400
May-19,의정부시,F,의류,4045500
May-19,의정부시,F,회원제형태,5455550
May-19,의정부시,F,유통업 영리,5973670
May-19,의정부시,F,의원,5994210
May-19,의정부시,F,보건위생,7551680
May-19,의정부시,F,음료식품,8375606
May-19,의정부시,F,학원,12408310
May-19,의정부시,F,일반휴게음식,43327470
May-19,의정부시,M,유통업 비영리,7000
May-19,의정부시,M,건축자재,30300
May-19,의정부시,M,기타,57600
May-19,의정부시,M,전기제품,74350
May-19,의정부시,M,사무통신,161500
May-19,의정부시,M,광학제품,178000
May-19,의정부시,M,건강식품,190000
May-19,의정부시,M,숙박업,275000
May-19,의정부시,M,서적문구,381200
May-19,의정부시,M,직물,448000
May-19,의정부시,M,수리서비스,521870
May-19,의정부시,M,문화.취미,592100
May-19,의정부시,M,자동차정비 유지,618480
May-19,의정부시,M,레져용품,646000
May-19,의정부시,M,기타의료기관,773470
May-19,의정부시,M,신변잡화,821890
May-19,의정부시,M,연료판매점,1221400
May-19,의정부시,M,의류,1339200
May-19,의정부시,M,약국,2367660
May-19,의정부시,M,레저업소,2466700
May-19,의정부시,M,회원제형태,2669000
May-19,의정부시,M,의원,2934900
May-19,의정부시,M,학원,3164300
May-19,의정부시,M,보건위생,3878280
May-19,의정부시,M,음료식품,7630076
May-19,의정부시,M,유통업 영리,10803340
May-19,의정부시,M,일반휴게음식,52176145
May-19,이천시,F,사무통신,4050
May-19,이천시,F,문화.취미,13000
May-19,이천시,F,건강식품,34000
May-19,이천시,F,숙박업,35000
May-19,이천시,F,주방용구,47000
May-19,이천시,F,서적문구,53800
May-19,이천시,F,수리서비스,65110
May-19,이천시,F,신변잡화,72500
May-19,이천시,F,레져용품,120900
May-19,이천시,F,레저업소,134000
May-19,이천시,F,학원,228000
May-19,이천시,F,의류,271720
May-19,이천시,F,병원,291590
May-19,이천시,F,보건위생,435250
May-19,이천시,F,약국,557850
May-19,이천시,F,음료식품,741020
May-19,이천시,F,의원,951920
May-19,이천시,F,유통업 영리,1279020
May-19,이천시,F,일반휴게음식,4875400
May-19,이천시,M,여행,10500
May-19,이천시,M,직물,20000
May-19,이천시,M,신변잡화,30800
May-19,이천시,M,수리서비스,34000
May-19,이천시,M,병원,39900
May-19,이천시,M,서적문구,54600
May-19,이천시,M,문화.취미,100000
May-19,이천시,M,건축자재,140150
May-19,이천시,M,회원제형태,364000
May-19,이천시,M,기타의료기관,379000
May-19,이천시,M,약국,444150
May-19,이천시,M,레저업소,469100
May-19,이천시,M,음료식품,490800
May-19,이천시,M,의류,517000
May-19,이천시,M,보건위생,527900
May-19,이천시,M,자동차정비 유지,597000
May-19,이천시,M,학원,995000
May-19,이천시,M,유통업 영리,1062290
May-19,이천시,M,의원,1524780
May-19,이천시,M,일반휴게음식,7067540
May-19,파주시,F,일반휴게음식,118300
May-19,파주시,M,약국,4400
May-19,파주시,M,의원,5800
May-19,파주시,M,보건위생,25000
May-19,파주시,M,음료식품,77000
May-19,파주시,M,일반휴게음식,172300
May-19,평택시,F,일반휴게음식,25000
May-19,평택시,M,약국,9000
May-19,평택시,M,일반휴게음식,78000
May-19,평택시,M,유통업 영리,94700
May-19,포천시,F,일반휴게음식,59000
May-19,하남시,F,사무통신,16000
May-19,하남시,F,기타,30500
May-19,하남시,F,숙박업,43000
May-19,하남시,F,용역 서비스,51000
May-19,하남시,F,주방용구,89700
May-19,하남시,F,광학제품,100000
May-19,하남시,F,병원,114100
May-19,하남시,F,직물,185400
May-19,하남시,F,가구,200000
May-19,하남시,F,건축자재,297000
May-19,하남시,F,자동차정비 유지,338100
May-19,하남시,F,신변잡화,364900
May-19,하남시,F,서적문구,526570
May-19,하남시,F,수리서비스,651780
May-19,하남시,F,문화.취미,1156250
May-19,하남시,F,회원제형태,2037000
May-19,하남시,F,의류,2251200
May-19,하남시,F,레져용품,2782200
May-19,하남시,F,약국,2910480
May-19,하남시,F,기타의료기관,3724800
May-19,하남시,F,연료판매점,3900671
May-19,하남시,F,레저업소,4029000
May-19,하남시,F,보건위생,8196550
May-19,하남시,F,음료식품,8373200
May-19,하남시,F,의원,8910420
May-19,하남시,F,유통업 영리,11826470
May-19,하남시,F,학원,22569400
May-19,하남시,F,일반휴게음식,37769502
May-19,하남시,M,사무통신,11800
May-19,하남시,M,광학제품,18000
May-19,하남시,M,가구,23200
May-19,하남시,M,숙박업,30000
May-19,하남시,M,건축자재,38700
May-19,하남시,M,용역 서비스,42300
May-19,하남시,M,주방용구,47800
May-19,하남시,M,유통업 비영리,55660
May-19,하남시,M,병원,83100
May-19,하남시,M,기타,93000
May-19,하남시,M,건강식품,135000
May-19,하남시,M,회원제형태,178000
May-19,하남시,M,직물,248800
May-19,하남시,M,문화.취미,303610
May-19,하남시,M,신변잡화,393800
May-19,하남시,M,자동차정비 유지,414200
May-19,하남시,M,서적문구,667950
May-19,하남시,M,수리서비스,673210
May-19,하남시,M,의류,1002100
May-19,하남시,M,약국,1403090
May-19,하남시,M,레져용품,1688200
May-19,하남시,M,레저업소,2423700
May-19,하남시,M,보건위생,3331650
May-19,하남시,M,연료판매점,4736923
May-19,하남시,M,의원,5617655
May-19,하남시,M,기타의료기관,5891200
May-19,하남시,M,음료식품,6066500
May-19,하남시,M,유통업 영리,9708400
May-19,하남시,M,학원,10368100
May-19,하남시,M,일반휴게음식,38094088
May-19,화성시,F,사무통신,40000
May-19,화성시,F,농업,45000
May-19,화성시,F,병원,55400
May-19,화성시,F,광학제품,65000
May-19,화성시,F,기타,110000
May-19,화성시,F,직물,347000
May-19,화성시,F,건축자재,523400
May-19,화성시,F,유통업 비영리,664840
May-19,화성시,F,연료판매점,928802
May-19,화성시,F,신변잡화,939910
May-19,화성시,F,용역 서비스,961600
May-19,화성시,F,문화.취미,1017500
May-19,화성시,F,자동차정비 유지,1097490
May-19,화성시,F,건강식품,1690000
May-19,화성시,F,레져용품,2021100
